customer_id,dep_negocio,venta_2020,venta_2019,crecimiento_2020,Crecen,cant_meses,skus_unique_prom,venta_tier_1_prom,venta_tier_2_prom,venta_tier_3_prom,venta_tier_1_prom,venta_tier_2_prom,venta_tier_3_prom,credito,linea_de_credito,antiguedad_años,reja,gaseosas,delivery,agente,tipo_mercado
1925327,Santa Cruz,"30102,25","28597,1375","0,05263157895",0,6,"5,833333333","2340,5","23114,5","4647,25","0,07775166308","0,7678661894","0,1543821475",0,0,7,1,0,0,0,DISTRIBUIDOR
1889150,La Paz,"21514,91667","20224,02167","0,06382978723",0,4,"21,5","4625,666667","14713,75","2175,5","0,2149981215","0,6838859861","0,1011158925",0,0,4,0,0,0,0,A
1918364,Cochabamba,"20056,66667","17850,43333","0,1235955056",1,6,"2,166666667",0,"1602,333333","18454,33333",0,"0,07989031079","0,9201096892",1,1663,2,0,1,1,0,A
1912474,El Alto,19245,"16743,15","0,1494252874",1,4,1,0,0,19245,0,0,1,1,739,7,0,1,1,0,C
1919049,Cochabamba,"52706,66667","49017,2","0,0752688172",0,5,"3,4","5944,666667",15215,31547,"0,1127877561","0,2886731596","0,5985390842",0,0,5,0,0,0,0,PROVINCIA
1883932,Santa Cruz,"19588,64286","17238,00571","0,1363636364",1,8,35,"6928,25","9776,25","2884,142857","0,3536870854","0,4990774538","0,1472354608",1,1367,2,0,1,1,0,B
1917504,El Alto,19974,"18575,82","0,0752688172",0,6,"2,333333333",650,251,19073,"0,032542305","0,01256633624","0,9548913588",0,0,9,0,0,0,0,A
1918273,Cochabamba,"50093,33333","46085,86667","0,08695652174",0,4,"4,25","13391,33333",36702,0,"0,267327655","0,732672345",0,1,0,10,0,0,0,0,PROVINCIA
1912828,El Alto,35395,"32917,35","0,0752688172",0,3,"6,666666667",11087,22230,2078,"0,3132363328","0,62805481","0,05870885718",0,0,1,0,0,0,0,A
1892338,Santa Cruz,"19183,75","17840,8875","0,0752688172",0,4,19,"13430,5",4772,"981,25","0,700097739","0,2487521991","0,0511500619",0,0,12,0,0,0,0,PROVINCIA
1911052,Santa Cruz,"20231,97619","18411,09833","0,0989010989",0,7,"15,14285714","2864,666667","12819,14286","4548,166667","0,1415910458","0,6336080438","0,2248009104",1,1701,1,0,1,0,0,B
1926825,El Alto,"23947,03333","21073,38933","0,1363636364",1,7,"4,857142857","2924,2","18809,16667","2213,666667","0,1221111592","0,7854487195","0,09244012132",1,1043,3,0,1,1,0,B
1914037,Cochabamba,"22012,41667","18930,67833","0,1627906977",1,6,"5,5","3602,25","15866,16667",2544,"0,1636462754","0,7207825886","0,115571136",1,1168,1,0,1,1,0,B
1893822,La Paz,"20949,5","19273,54","0,08695652174",0,2,"6,5","6482,5",10743,3724,"0,3094345927","0,5128046015","0,1777608057",1,0,1,0,0,0,0,A
1914026,Santa Cruz,"25379,19048","24110,23095","0,05263157895",0,8,"5,875","6251,333333",7533,"11594,85714","0,2463172866","0,296817978","0,4568647355",0,0,3,1,0,0,0,A
1889976,Santa Cruz,"21170,05","17994,5425","0,1764705882",1,8,"12,5",5380,"10162,25","5627,8","0,2541326072","0,4800295701","0,2658378228",1,671,3,0,1,1,0,A
1889906,El Alto,"21404,14286","19691,81143","0,08695652174",0,7,"8,857142857","4970,142857",16434,0,"0,2322047134","0,7677952866",0,1,0,9,0,0,0,0,B
1880111,Cochabamba,19042,"16376,12","0,1627906977",1,1,3,0,2182,16860,0,"0,1145888037","0,8854111963",1,1728,1,0,1,1,0,PROVINCIA
1913825,Cochabamba,"20528,125","17448,90625","0,1764705882",1,8,"7,25",11915,"8606,125",7,"0,5804231999","0,4192358045","0,0003409955853",1,1316,4,0,1,1,0,A
1877659,El Alto,"19320,875","16615,9525","0,1627906977",1,8,"32,75","7604,875","10503,5","1212,5","0,3936092439","0,5436347991","0,06275595696",1,1192,3,0,1,1,0,TIENDA
1898584,Oruro,"27492,83333","26118,19167","0,05263157895",0,4,"11,25","6420,5","6864,666667","14207,66667","0,2335335875","0,249689313","0,5167770995",0,0,7,1,0,0,0,A
1916749,Santa Cruz,19003,"17482,76","0,08695652174",0,3,1,0,0,19003,0,0,1,1,0,11,0,0,0,0,DISTRIBUIDOR
1917149,Santa Cruz,"25322,53333","22790,28","0,1111111111",1,5,2,0,"9521,2","15801,33333",0,"0,3759971356","0,6240028644",1,1468,10,0,1,1,0,A
1926548,Potosi,"20272,5","17839,8","0,1363636364",1,4,"8,5",5368,12353,"2551,5","0,2647922062","0,6093476384","0,1258601554",1,775,1,0,1,1,0,C
1895217,Potosi,"46026,25","42344,15","0,08695652174",0,5,"1,4",0,"1460,25",44566,0,"0,03172646044","0,9682735396",1,0,7,0,0,0,0,PROVINCIA
1918514,Cochabamba,"21432,33333","19717,74667","0,08695652174",0,3,6,"14079,33333",7353,0,"0,6569202296","0,3430797704",0,1,0,10,0,0,0,0,C
1915532,La Paz,"22371,66667","20581,93333","0,08695652174",0,4,"6,5","13567,66667",8804,0,"0,6064665127","0,3935334873",0,1,0,3,0,0,0,0,A
1888366,El Alto,"33517,75","31841,8625","0,05263157895",0,4,"16,75",4953,"10818,75",17746,"0,1477724489","0,3227767377","0,5294508134",0,0,2,1,0,0,0,A
1925542,Cochabamba,28443,"24745,41","0,1494252874",1,3,"6,333333333",0,27621,822,0,"0,9711000949","0,02889990507",1,784,6,0,1,1,0,A
1912323,Santa Cruz,"34371,33333","29903,06","0,1494252874",1,4,"1,75","7235,333333",189,26947,"0,2105048781","0,005498768353","0,7839963536",1,763,8,0,1,1,0,C
1914564,Cochabamba,"18938,375","17612,68875","0,0752688172",0,8,"17,25","4461,75","14476,625",0,"0,2355930749","0,7644069251",0,0,0,1,0,0,0,0,A
1883433,Santa Cruz,"20668,16667","18808,03167","0,0989010989",0,8,28,9302,"9042,5","2323,666667","0,4500641083","0,4375085679","0,1124273238",1,567,9,0,1,0,0,A
1883863,Santa Cruz,"29496,80952","25072,2881","0,1764705882",1,8,"3,25","5063,142857","16756,66667",7677,"0,1716505256","0,5680840381","0,2602654363",1,1162,8,0,1,1,0,A
1881204,Beni,"22575,28571","19414,74571","0,1627906977",1,8,"27,5","11126,57143","8094,714286",3354,"0,4928651433","0,3585653085","0,1485695482",1,1334,4,0,1,1,0,B
1897016,Potosi,"21576,83333","20282,22333","0,06382978723",0,5,4,"2202,5",13787,"5587,333333","0,1020770734","0,6389723546","0,258950572",0,0,5,0,0,0,0,C
1916334,Santa Cruz,"37684,41667","35423,35167","0,06382978723",0,7,"4,428571429",12864,"5588,666667","19231,75","0,3413612612","0,1483017958","0,510336943",0,0,13,0,0,0,0,DISTRIBUIDOR
1924340,Potosi,"20558,33333","19119,25","0,0752688172",0,4,"9,75","4812,5","9101,5","6644,333333","0,2340899878","0,4427158492","0,323194163",0,0,4,0,0,0,0,A
1916260,Santa Cruz,18890,17001,"0,1111111111",1,1,7,18890,0,0,1,0,0,1,697,10,0,1,1,0,A
1910022,Cochabamba,18848,"16209,28","0,1627906977",1,2,5,"3776,5","15071,5",0,"0,2003660866","0,7996339134",0,1,1778,4,0,1,1,0,C
1913989,El Alto,"28263,5","26850,325","0,05263157895",0,3,"12,66666667",5578,"22685,5",0,"0,1973570152","0,8026429848",0,0,0,11,1,0,0,0,A
1895643,Cochabamba,"18991,5","16142,775","0,1764705882",1,5,"27,4","6543,8","11351,2","1096,5","0,3445646737","0,5976989706","0,05773635574",1,1269,13,0,1,1,0,A
1881187,Beni,"20561,83333","18916,88667","0,08695652174",0,8,"17,625","5020,833333",11246,4295,"0,2441821822","0,5469356656","0,2088821522",1,0,5,0,0,0,0,C
1925796,Cochabamba,"19264,2","17337,78","0,1111111111",1,5,"9,6","2328,4","16314,8",621,"0,1208666854","0,8468973536","0,03223596101",1,1093,2,0,1,1,0,PROVINCIA
1919874,Tarija,18764,"17075,24","0,0989010989",0,4,"25,75","3887,75","8398,25",6478,"0,2071919633","0,4475724792","0,3452355575",1,709,4,0,1,0,0,TIENDA
1895148,El Alto,"22691,5","19968,52","0,1363636364",1,6,"8,666666667","2671,666667","16908,83333",3111,"0,117738654","0,7451615509","0,1370997951",1,1681,3,0,1,1,0,A
1926365,Santa Cruz,26679,"24011,1","0,1111111111",1,3,"3,666666667",0,2925,23754,0,"0,109636793","0,890363207",1,892,8,0,1,1,0,DISTRIBUIDOR
1894936,Santa Cruz,"44996,5","40046,885","0,1235955056",1,5,"6,2",13947,17706,"13343,5","0,3099574411","0,393497272","0,2965452869",1,963,1,0,1,1,0,B
1881199,Beni,"19224,91071","16917,92143","0,1363636364",1,8,"14,875","3930,285714",10331,"4963,625","0,2044371375","0,5373757077","0,2581871549",1,1145,11,0,1,1,1,B
1914775,La Paz,"22060,75","20957,7125","0,05263157895",0,4,9,5192,"12431,75",4437,"0,2353501128","0,5635234523","0,201126435",0,0,1,1,0,0,0,A
1899936,Cochabamba,"18724,6","16103,156","0,1627906977",1,5,"2,2",0,"18724,6",0,0,1,0,1,1488,6,0,1,1,0,C
1913346,Cochabamba,"19417,125","18446,26875","0,05263157895",0,8,"13,5","2736,375","15751,25","929,5","0,140925858","0,8112040274","0,04787011465",0,0,1,1,0,0,0,A
1893351,Cochabamba,"55140,5","51832,07","0,06382978723",0,3,"5,333333333",19965,34175,"1000,5","0,3620750628","0,6197803792","0,01814455799",0,0,4,0,0,0,0,A
1920469,Tarija,"24005,7","22325,301","0,0752688172",0,6,9,"2490,5","16118,2",5397,"0,1037461936","0,6714322015","0,2248216049",0,0,7,0,0,0,0,A
1881383,Oruro,"21361,25","20079,575","0,06382978723",0,8,18,"3544,25","7055,5","10761,5","0,1659195974","0,3302943414","0,5037860612",0,0,2,0,0,0,0,A
1918316,Cochabamba,"23276,52381","21647,16714","0,0752688172",0,8,"9,5","6652,166667","15238,85714","1385,5","0,2857886651","0,654687842","0,05952349291",0,0,12,0,0,0,0,PROVINCIA
1927178,Cochabamba,"19262,7381","17143,8369","0,1235955056",1,7,"7,428571429","4169,166667","15093,57143",0,"0,2164368661","0,7835631339",0,1,747,11,0,1,1,0,A
1881385,Oruro,"24141,7619","22693,25619","0,06382978723",0,8,"5,25","2285,333333",17489,"4367,428571","0,0946630715","0,7244293134","0,1809076151",0,0,4,0,0,0,0,A
1889170,El Alto,"18639,66667","15843,71667","0,1764705882",1,3,10,"3051,333333","15588,33333",0,"0,1637010676","0,8362989324",0,1,1515,12,0,1,1,0,A
1890035,Santa Cruz,"19319,95","18160,753","0,06382978723",0,5,"26,2",6770,"9099,2","3450,75","0,3504149855","0,4709743038","0,1786107107",0,0,9,0,0,0,0,A
1890298,El Alto,"20325,75","19106,205","0,06382978723",0,5,3,0,11820,"8505,75",0,"0,5815283569","0,4184716431",0,0,2,0,0,0,0,A
1921075,Oruro,28888,"26865,84","0,0752688172",0,3,6,3508,13459,11921,"0,1214345057","0,465902797","0,4126626973",0,0,5,0,0,0,0,DISTRIBUIDOR
1918405,Cochabamba,"23396,5","20354,955","0,1494252874",1,2,7,2099,7501,"13796,5","0,0897142735","0,3206035091","0,5896822174",1,1540,11,0,1,1,0,C
1894370,El Alto,24358,"21191,46","0,1494252874",1,6,"14,83333333",8944,8993,6421,"0,3671894244","0,3692010838","0,2636094917",1,820,10,0,1,1,0,A
1926237,Santa Cruz,"22421,66667","19282,63333","0,1627906977",1,7,"7,428571429",4472,"9712,5","8237,166667","0,1994499368","0,4331747566","0,3673753066",1,1682,13,0,1,1,0,A
1910623,Oruro,37157,"32326,59","0,1494252874",1,2,"8,5",5846,12359,18952,"0,1573324004","0,3326156579","0,5100519418",1,780,11,0,1,1,0,A
1918694,Cochabamba,"21909,33333","19061,12","0,1494252874",1,3,"9,666666667","16910,33333",3476,1523,"0,7718324002","0,1586538462","0,06951375365",1,734,12,0,1,1,0,A
1911165,El Alto,"19190,8","16504,088","0,1627906977",1,6,"22,33333333","8852,333333","6591,666667","3746,8","0,4612800578","0,3434805567","0,1952393855",1,830,7,0,1,1,0,PROVINCIA
1892334,Santa Cruz,"27442,5","23600,55","0,1627906977",1,2,"27,5","9655,5",14121,3666,"0,3518447663","0,5145668215","0,1335884121",1,1007,7,0,1,1,0,PROVINCIA
1919319,Cochabamba,18539,"17612,05","0,05263157895",0,1,7,0,18539,0,0,1,0,0,0,1,1,0,0,0,A
1899455,Beni,"21325,13333","18126,36333","0,1764705882",1,6,"27,16666667","6346,6","10534,2","4444,333333","0,2976112693","0,4939804988","0,2084082319",1,594,2,0,1,1,0,A
1897156,El Alto,"24015,22857","22574,31486","0,06382978723",0,7,"3,571428571","8119,8","12171,42857",3724,"0,3381104609","0,506821267","0,1550682722",0,0,12,0,0,0,0,B
1925134,Santa Cruz,18479,"17555,05","0,05263157895",0,1,1,0,0,18479,0,0,1,0,0,11,1,0,0,0,A
1926728,Cochabamba,"18461,5","15692,275","0,1764705882",1,2,"10,5",2232,"16229,5",0,"0,1209002519","0,8790997481",0,1,1433,10,0,1,1,0,A
1883936,Santa Cruz,"24506,66667","21810,93333","0,1235955056",1,8,"7,75","4880,5","10060,5","9565,666667","0,1991498912","0,4105209467","0,3903291621",1,1091,6,0,1,1,0,A
1912534,Cochabamba,"29460,86667","25041,73667","0,1764705882",1,5,"5,4","8974,666667","8107,2",12379,"0,3046300969","0,2751853872","0,420184516",1,533,9,0,1,1,0,PROVINCIA
1914144,La Paz,"18440,4","16965,168","0,08695652174",0,5,"8,2","1986,2","16454,2",0,"0,1077091603","0,8922908397",0,1,0,6,0,0,0,0,A
1919266,Cochabamba,54687,"48124,56","0,1363636364",1,4,"3,75",6974,6040,41673,"0,1275257374","0,1104467241","0,7620275385",1,535,12,0,1,1,0,PROVINCIA
1918230,Cochabamba,18426,"16767,66","0,0989010989",0,1,6,4103,13149,1174,"0,2226744817","0,7136112016","0,06371431673",1,854,13,0,1,0,0,PROVINCIA
1887826,Santa Cruz,"18615,79167","17126,52833","0,08695652174",0,8,"52,125","11211,375","6643,25","761,1666667","0,6022507772","0,3568609984","0,04088822438",1,0,7,0,0,0,0,A
1914662,Cochabamba,"32328,13333","30388,44533","0,06382978723",0,7,10,7026,"19503,8","5798,333333","0,2173339217","0,603307336","0,1793587422",0,0,2,0,0,0,0,PROVINCIA
1893120,Santa Cruz,"22136,28571","19922,65714","0,1111111111",1,7,"19,57142857",8072,"9091,285714",4973,"0,3646501542","0,4106960775","0,2246537682",1,1514,13,0,1,1,0,A
1910996,La Paz,19886,"17698,54","0,1235955056",1,5,"9,4","3877,2","14146,8",1862,"0,1949713366","0,7113949512","0,09363371216",1,1060,6,0,1,1,0,A
1924548,Santa Cruz,"22238,38333","19125,00967","0,1627906977",1,6,"17,33333333","2859,8","9242,833333","10135,75","0,1285974775","0,4156252365","0,455777286",1,1561,12,0,1,1,0,PROVINCIA
1885281,Chuquis./Sucre,"21506,97143","18711,06514","0,1494252874",1,8,"23,5","13211,57143",4367,"3928,4","0,6142925085","0,2030504395","0,1826570521",1,582,11,0,1,1,0,A
1911245,Cochabamba,"23427,69286","21319,2005","0,0989010989",0,7,"20,85714286","6982,75","9228,142857","7216,8","0,2980553844","0,3938989176","0,3080456981",1,614,9,0,1,0,0,A
1889670,Cochabamba,"19579,30952","18600,34405","0,05263157895",0,7,"18,71428571","7207,666667","11113,14286","1258,5","0,3681267032","0,5675962599","0,06427703686",0,0,2,1,0,0,0,C
1915795,Santa Cruz,"20394,6","18151,194","0,1235955056",1,6,"15,66666667","5427,6",12706,2261,"0,2661292695","0,6230080512","0,1108626793",1,1700,3,0,1,1,0,A
1880094,Cochabamba,"27424,13095","24955,95917","0,0989010989",0,7,"6,142857143","5734,75","10089,71429","11599,66667","0,2091132809","0,3679137291","0,42297299",1,864,2,0,1,0,0,PROVINCIA
1898754,Oruro,"23880,66667","20298,56667","0,1764705882",1,3,"7,666666667","7241,666667","11611,5","5027,5","0,3032439072","0,4862301443","0,2105259485",1,1680,9,0,1,1,0,A
1913043,Santa Cruz,"83463,83333","75117,45","0,1111111111",1,6,"4,166666667",78160,"5303,833333",0,"0,9364535138","0,0635464862",0,1,1449,13,0,1,1,0,TIENDA
1881209,Beni,20026,"18023,4","0,1111111111",1,4,"11,5",6786,"7728,75","5511,25","0,3388594827","0,3859357835","0,2752047338",1,815,9,0,1,1,0,PROVINCIA
1912693,Santa Cruz,18314,"16482,6","0,1111111111",1,1,18,5573,5064,7677,"0,3043027192","0,2765097739","0,4191875068",1,807,11,0,1,1,0,PROVINCIA
1917618,El Alto,"18343,25","15591,7625","0,1764705882",1,4,4,"18293,25",50,0,"0,9972742017","0,002725798318",0,1,1639,11,0,1,1,0,B
1918297,Cochabamba,"32336,53333","29749,61067","0,08695652174",0,7,"2,857142857","5687,333333","4239,2",22410,"0,1758795006","0,1310963039","0,6930241955",1,0,4,0,0,0,0,PROVINCIA
1916297,Santa Cruz,"18257,66667","16431,9","0,1111111111",1,3,"7,333333333","18257,66667",0,0,1,0,0,1,1692,7,0,1,1,0,A
1897235,La Paz,"18644,16667","17339,075","0,0752688172",0,3,"12,66666667","1324,5","17319,66667",0,"0,0710409869","0,9289590131",0,0,0,5,0,0,0,0,A
1889735,Beni,"20389,7381","19166,35381","0,06382978723",0,7,"13,42857143","990,1666667","14619,57143",4780,"0,04856201007","0,7170063372","0,2344316527",0,0,9,0,0,0,0,A
1890676,El Alto,"23924,45","22728,2275","0,05263157895",0,6,"23,66666667","10475,25","6906,8","6542,4","0,437847056","0,288692112","0,2734608319",0,0,6,1,0,0,0,A
1915994,La Paz,"18182,5","16727,9","0,08695652174",0,2,"17,5",5398,"12784,5",0,"0,296878867","0,703121133",0,1,0,12,0,0,0,0,A
1898869,Cochabamba,"20348,33333","17499,56667","0,1627906977",1,3,3,0,3252,"17096,33333",0,"0,1598165288","0,8401834712",1,1529,8,0,1,1,0,PROVINCIA
1926088,Tarija,"21521,33333","19584,41333","0,0989010989",0,3,6,0,"16478,33333",5043,0,"0,7656743696","0,2343256304",1,1400,11,0,1,0,0,A
1918300,Cochabamba,"30545,2","28712,488","0,06382978723",0,7,"7,285714286",5039,"14937,2",10569,"0,1649686366","0,4890195514","0,346011812",0,0,10,0,0,0,0,PROVINCIA
1889211,Santa Cruz,"18145,5","15423,675","0,1764705882",1,2,"18,5",8544,"9601,5",0,"0,4708605439","0,5291394561",0,1,1678,7,0,1,1,0,A
1925866,Cochabamba,"29497,5","27137,7","0,08695652174",0,3,"2,666666667",4575,13085,"11837,5","0,1550978897","0,443596915","0,4013051954",1,0,1,0,0,0,0,TIENDA
1881228,Beni,"20154,85714","17131,62857","0,1764705882",1,8,"30,75","9301,5","9067,857143","1785,5","0,4615016586","0,4499092739","0,08858906751",1,1108,4,0,1,1,0,TIENDA
1889093,El Alto,"30272,38333","27547,86883","0,0989010989",0,7,"10,71428571","2427,8","1675,333333","26169,25","0,08019850876","0,0553419701","0,8644595211",1,806,8,0,1,0,0,A
1897239,Cochabamba,"19691,90476","16935,0381","0,1627906977",1,7,"12,14285714","5521,333333","13239,57143",931,"0,2803859454","0,6723357435","0,04727831113",1,833,9,0,1,1,0,A
1926253,Tarija,"18083,875","15732,97125","0,1494252874",1,8,"21,875",3095,"9389,875",5599,"0,1711469472","0,5192402071","0,3096128457",1,1059,9,0,1,1,0,A
1924865,Cochabamba,"25873,06667","22768,29867","0,1363636364",1,7,"4,857142857","6172,4","15191,66667",4509,"0,238564685","0,587161424","0,174273891",1,1179,3,0,1,1,0,A
1878333,El Alto,"18882,14286","16238,64286","0,1627906977",1,7,"6,142857143","1120,142857",16812,950,"0,05932286741","0,8903650463","0,05031208625",1,656,3,0,1,1,0,PROVINCIA
1910538,Cochabamba,"18691,7","17009,447","0,0989010989",0,5,"3,4","1256,5","16442,2",993,"0,06722235003","0,8796524661","0,05312518391",1,1578,8,0,1,0,0,PROVINCIA
1926324,El Alto,"19438,30357","18466,38839","0,05263157895",0,8,"10,25","5386,428571","12561,125","1490,75","0,2771038404","0,6462047963","0,07669136324",0,0,7,1,0,0,0,PROVINCIA
1877735,La Paz,26650,24518,"0,08695652174",0,3,35,"15633,5","10287,5",729,"0,5866228893","0,3860225141","0,02735459662",1,0,3,0,0,0,0,A
1927149,Beni,"20137,89881","18728,24589","0,0752688172",0,8,"27,875","10786,85714","6199,875","3151,166667","0,5356495851","0,3078709978","0,1564794171",0,0,3,0,0,0,0,B
1917466,El Alto,"26057,9","23973,268","0,08695652174",0,7,"4,714285714","8820,2","12886,2","4351,5","0,3384846822","0,4945218149","0,1669935029",1,0,8,0,0,0,0,A
1898507,Potosi,"23117,87619","20806,08857","0,1111111111",1,8,"13,625","6782,4","4343,333333","11992,14286","0,2933833517","0,1878776968","0,5187389516",1,605,4,0,1,1,0,A
1919222,Cochabamba,"33130,86667","31474,32333","0,05263157895",0,7,"6,571428571","5542,666667","13201,2",14387,"0,1672961569","0,3984562231","0,43424762",0,0,4,1,0,0,0,PROVINCIA
1910964,El Alto,"19489,5","17150,76","0,1363636364",1,2,4,3046,"16443,5",0,"0,156289284","0,843710716",0,1,1075,1,0,1,1,0,A
1878411,La Paz,"21156,3","20098,485","0,05263157895",0,6,"17,66666667","5774,4","13430,4","1951,5","0,2729399753","0,6348179975","0,0922420272",0,0,9,1,0,0,0,B
1898200,Santa Cruz,"22375,66667","20138,1","0,1111111111",1,6,"8,5","1133,166667","12383,83333","8858,666667","0,05064281139","0,5534509214","0,3959062672",1,1475,2,0,1,1,0,B
1920241,Tarija,"21623,16667","18379,69167","0,1764705882",1,3,"2,333333333","8431,5",1332,"11859,66667","0,3899290113","0,06160059812","0,5484703906",1,1640,13,0,1,1,0,C
1926021,El Alto,"17922,33333","15233,98333","0,1764705882",1,3,1,0,"17922,33333",0,0,1,0,1,1518,3,0,1,1,0,PROVINCIA
1924773,Cochabamba,"25471,16667","23433,47333","0,08695652174",0,8,"7,625","7350,666667","13343,5",4777,"0,2885877495","0,523866856","0,1875453945",1,0,1,0,0,0,0,A
1877790,La Paz,"24388,5","22193,535","0,0989010989",0,2,9,13007,"11381,5",0,"0,5333251327","0,4666748673",0,1,1642,3,0,1,0,0,A
1878627,La Paz,"17882,875","16273,41625","0,0989010989",0,8,"43,875",7307,"9417,125","1158,75","0,4086032028","0,5266001692","0,06479662806",1,1421,7,0,1,0,0,B
1895553,El Alto,"24195,28571","20807,94571","0,1627906977",1,7,"17,42857143",11843,"10186,28571",2166,"0,4894755177","0,4210029108","0,0895215715",1,1543,2,0,1,1,0,A
1926405,Cochabamba,"21131,5","18173,09","0,1627906977",1,8,"14,375","7403,625","9387,875",4340,"0,3503596527","0,4442597544","0,205380593",1,1314,8,0,1,1,0,A
1927307,Tarija,"25492,35714","21923,42714","0,1627906977",1,7,"20,57142857",9414,"9814,857143","6263,5","0,3692871533","0,3850117542","0,2457010925",1,540,10,0,1,1,0,A
1925321,Cochabamba,35723,"33222,39","0,0752688172",0,2,1,0,1,35722,0,"0,00002799316967","0,9999720068",0,0,1,0,0,0,0,PROVINCIA
1898937,El Alto,"25863,1","21983,635","0,1764705882",1,6,"4,666666667","3658,6","16701,75","5502,75","0,1414602271","0,6457752551","0,2127645178",1,1474,5,0,1,1,0,B
1894268,El Alto,"19476,42857","17918,31429","0,08695652174",0,7,"9,571428571","2472,8","13730,42857","3273,2","0,126963729","0,7049767118","0,1680595592",1,0,1,0,0,0,0,A
1894639,Chuquis./Sucre,"22288,5","20505,42","0,08695652174",0,5,"19,4",10921,"5971,25","5396,25","0,4899836238","0,2679072167","0,2421091594",1,0,5,0,0,0,0,A
1918198,La Paz,"32566,4","29309,76","0,1111111111",1,7,"8,857142857",19033,"12704,6","828,8","0,5844367201","0,3901137369","0,02544954309",1,1166,13,0,1,1,0,A
1886323,El Alto,"22214,26667","19326,412","0,1494252874",1,6,"7,5",5399,"14634,6","2180,666667","0,243042009","0,6587928478","0,09816514312",1,1673,2,0,1,1,0,A
1897084,Santa Cruz,"18781,23214","15964,04732","0,1764705882",1,8,"19,5","4180,142857","10803,375","3797,714286","0,222570214","0,5752218448","0,2022079412",1,1606,3,0,1,1,0,B
1896676,La Paz,"18272,10714","16079,45429","0,1363636364",1,7,"19,57142857",4092,"13030,85714","1149,25","0,2239478987","0,7131556881","0,06289641315",1,1168,6,0,1,1,0,B
1899240,El Alto,"29984,42857","27585,67429","0,08695652174",0,7,"6,142857143",8406,"10660,42857",10918,"0,2803455127","0,3555321572","0,3641223302",1,0,9,0,0,0,0,PROVINCIA
1877632,El Alto,"19220,60714","17682,95857","0,08695652174",0,8,9,"4956,857143","12882,75",1381,"0,2578928494","0,670257183","0,07184996758",1,0,2,0,0,0,1,TIENDA
1912106,Santa Cruz,21962,"19106,94","0,1494252874",1,2,"2,5",13468,500,7994,"0,6132410527","0,02276659685","0,3639923504",1,1693,5,0,1,1,0,A
1886002,Oruro,"19347,45","17606,1795","0,0989010989",0,5,11,"4858,25","13380,2",1109,"0,2511054428","0,6915743418","0,05732021533",1,1141,12,0,1,0,0,A
1892236,Santa Cruz,17705,"15580,4","0,1363636364",1,1,8,2352,15353,0,"0,1328438294","0,8671561706",0,1,1417,1,0,1,1,0,A
1884042,Santa Cruz,"18532,875","17050,245","0,08695652174",0,8,"17,375","10219,5","7206,375",1107,"0,5514255074","0,3888427996","0,059731693",1,0,10,0,0,0,0,A
1927506,Cochabamba,26611,"22885,46","0,1627906977",1,3,"4,333333333",5124,21369,118,"0,1925519522","0,8030137913","0,00443425651",1,1235,6,0,1,1,0,A
1878465,La Paz,"18582,5","16166,775","0,1494252874",1,8,"10,875","2634,125","12379,375",3569,"0,1417529934","0,6661845823","0,1920624243",1,703,3,0,1,1,0,B
1888671,El Alto,"23023,525","19800,2315","0,1627906977",1,8,"12,25","4194,4","13800,125",5029,"0,1821788801","0,5993923606","0,2184287593",1,1746,10,0,1,1,0,A
1899016,Oruro,"20620,66667","17939,98","0,1494252874",1,7,"8,714285714","6197,666667",14423,0,"0,3005560764","0,6994439236",0,1,520,11,0,1,1,0,B
1878449,La Paz,"18927,51786","17224,04125","0,0989010989",0,8,14,"5663,142857","8849,375",4415,"0,2992015593","0,4675401744","0,2332582663",1,1771,8,0,1,0,0,B
1899313,Santa Cruz,"22953,83333","19510,75833","0,1764705882",1,3,23,"12024,5","7069,333333",3860,"0,5238558556","0,3079805116","0,1681636328",1,1605,5,0,1,1,0,B
1894536,La Paz,"17656,5","15361,155","0,1494252874",1,2,"20,5","10682,5",6974,0,"0,605017982","0,394982018",0,1,1359,2,0,1,1,0,A
1918259,Cochabamba,"29424,66667","27364,94","0,0752688172",0,5,"6,2",4431,"7880,666667",17113,"0,1505879421","0,2678251807","0,5815868772",0,0,12,0,0,0,0,PROVINCIA
1918229,Cochabamba,29209,"27456,46","0,06382978723",0,3,1,0,5455,23754,0,"0,1867575062","0,8132424938",0,0,13,0,0,0,0,PROVINCIA
1889883,Oruro,41286,"37157,4","0,1111111111",1,4,"2,25",26622,"4777,666667","9886,333333","0,644819067","0,1157212291","0,2394597039",1,659,1,0,1,1,0,A
1914688,La Paz,"21802,8619","18750,46124","0,1627906977",1,8,"5,625","4800,833333","13659,42857","3342,6","0,2201928056","0,6264970457","0,1533101487",1,1330,8,0,1,1,0,A
1921168,Chuquis./Sucre,"17965,92857","16348,995","0,0989010989",0,8,"31,875","6683,875","8586,625","2695,428571","0,3720305896","0,4779393932","0,1500300171",1,834,13,0,1,0,0,A
1912321,Cochabamba,"29856,33333","25377,88333","0,1764705882",1,7,"8,428571429","6201,333333",19145,4510,"0,2077057911","0,6412374817","0,1510567272",1,1497,3,0,1,1,0,PROVINCIA
1916304,Santa Cruz,"17616,66667","16383,5","0,0752688172",0,3,"14,33333333","14850,66667","1483,333333","1282,666667","0,8429895932","0,08420056764","0,07280983917",0,0,8,0,0,0,0,B
